area_code,area_name,period,indicator,measure,unit,value
E06000030,Swindon,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.50
E06000020,Telford and Wrekin,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.04
E06000020,Telford and Wrekin,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.28
E08000009,Trafford,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.40
E08000009,Trafford,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.00
E06000007,Warrington,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.75
E06000007,Warrington,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.15
E06000055,Bedford,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.93
E06000055,Bedford,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.25
E08000002,Bury,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.76
E08000002,Bury,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.58
E06000050,Cheshire West and Chester,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.37
E06000050,Cheshire West and Chester,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.72
E06000015,Derby,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.20
E06000015,Derby,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.40
E92000001,England,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.86
E92000001,England,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.87
E06000006,Halton,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.94
E06000006,Halton,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.03
E06000042,Milton Keynes,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.75
E06000042,Milton Keynes,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.02
E06000061,North Northamptonshire,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.51
E06000061,North Northamptonshire,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.43
E06000031,Peterborough,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.03
E06000031,Peterborough,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.50
E08000029,Solihull,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.33
