area_code,area_name,period,indicator,measure,unit,value
E06000014,York,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,40.8
E06000014,York,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,42.7
E06000014,York,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,47.9
E06000014,York,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,52.1
E06000014,York,2022-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,71.1
E06000014,York,2023-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,75.4
E06000014,York,2023-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,76.4
E06000014,York,2023-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,109.6
E06000014,York,2023-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,104.1
E06000014,York,2024-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,94.2
E06000014,York,2024-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,72.9
